Akun;Kelompok;Jenis;Objek;Rincian Objek;Sub Rincian Objek;Uraian Akun
1;3;07;01;03;003;Akumulasi Penyusutan Alat Bengkel Bermesin-Perkakas Bengkel Listrik
1;3;07;01;03;004;Akumulasi Penyusutan Alat Bengkel Bermesin-Perkakas Bengkel Service
1;3;07;01;03;005;Akumulasi Penyusutan Alat Bengkel Bermesin-Perkakas Pengangkat Bermesin
1;3;07;01;03;006;Akumulasi Penyusutan Alat Bengkel Bermesin-Perkakas Bengkel Kayu
1;3;07;01;03;007;Akumulasi Penyusutan Alat Bengkel Bermesin-Perkakas Bengkel Khusus
1;3;07;01;03;008;Akumulasi Penyusutan Alat Bengkel Bermesin-Peralatan Las
1;3;07;01;03;009;Akumulasi Penyusutan Alat Bengkel Bermesin-Perkakas Pabrik Es
1;3;07;01;03;010;Akumulasi Penyusutan Alat Bengkel Bermesin-Alat Bengkel Bermesin Lainnya
1;3;07;01;03;011;"Akumulasi Penyusutan Alat Bengkel Tak
Bermesin-Perkakas Bengkel Konstruksi Logam"
1;3;07;01;03;012;"Akumulasi Penyusutan Alat Bengkel Tak
Bermesin-Perkakas Bengkel Listrik"
1;3;07;01;03;013;"Akumulasi Penyusutan Alat Bengkel Tak
Bermesin-Perkakas Bengkel Service"
1;3;07;01;03;014;"Akumulasi Penyusutan Alat Bengkel Tak
Bermesin-Perkakas Pengangkat"
1;3;07;01;03;015;"Akumulasi Penyusutan Alat Bengkel Tak
Bermesin-Perkakas Standard (Standard Tools)"
1;3;07;01;03;016;"Akumulasi Penyusutan Alat Bengkel Tak
Bermesin-Perkakas Khusus (Special Tools)"
1;3;07;01;03;017;"Akumulasi Penyusutan Alat Bengkel Tak
Bermesin-Perkakas Bengkel Kerja"
1;3;07;01;03;018;"Akumulasi Penyusutan Alat Bengkel Tak
Bermesin-Peralatan Tukang Besi"
1;3;07;01;03;019;"Akumulasi Penyusutan Alat Bengkel Tak
Bermesin-Peralatan Tukang Kayu"
1;3;07;01;03;020;"Akumulasi Penyusutan Alat Bengkel Tak
Bermesin-Peralatan Tukang Kayu"
1;3;07;01;03;021;"Akumulasi Penyusutan Alat Bengkel Tak
Bermesin-Peralatan Ukur, Gip, dan Feeting"
1;3;07;01;03;022;"Akumulasi Penyusutan Alat Bengkel Tak
Bermesin-Peralatan Bengkel Khusus Peladam"
1;3;07;01;03;023;Akumulasi
1;3;07;01;03;024;"Akumulasi
Universal"
1;3;07;01;03;025;"Akumulasi Penyusutan Alat Ukur-Alat Ukur/Test
Inteligensia"
1;3;07;01;03;026;"Akumulasi Penyusutan Alat Ukur-Alat Ukur/Test
Alat Kepribadian"
1;3;07;01;03;027;"Akumulasi Penyusutan Alat Ukur-Alat Ukur/Tes
Klinis Lain"
1;3;07;01;03;028;Akumulasi Penyusutan Alat Ukur-Alat Kalibrasi
1;3;07;01;03;029;Akumulasi Penyusutan Alat Ukur-Oscilloscope
1;3;07;01;03;030;"Akumulasi
Tester"
1;3;07;01;03;031;"Akumulasi
Ukur/Pembanding"
1;3;07;01;03;032;"Akumulasi
Lain-Lain"
1;3;07;01;03;033;"Akumulasi
Timbangan/Biara"
1;3;07;01;03;034;Akumulasi
1;3;07;01;04;002;Akumulasi
1;3;07;01;04;003;"Akumulasi
Panen"
1;3;07;01;04;004;Akumulasi
1;3;07;01;04;006;"Akumulasi
Processing"
1;3;07;01;05;019;Akumulasi
1;3;07;01;06;;"Akumulasi Penyusutan Alat Studio, Komunikasi,
dan Pemancar"
1;3;07;01;06;001;"Akumulasi
Studio Audio"
1;3;07;01;06;002;Akumulasi
1;3;07;01;06;003;"Akumulasi
Studio Gambar"
1;3;07;01;06;004;"Akumulasi
Cetak"
1;3;07;01;06;017;"Akumulasi Penyusutan Alat Komunikasi-Alat
Komunikasi Lainnya"
1;3;07;01;06;018;Akumulasi Penyusutan Peralatan Pemancar-Peralatan Pemancar MF/MW
1;3;07;01;06;019;Akumulasi Penyusutan Peralatan Pemancar-Peralatan Pemancar HF/SW
1;3;07;01;06;020;Akumulasi Penyusutan Peralatan Pemancar-Peralatan Pemancar VHF/FM
1;3;07;01;06;021;Akumulasi Penyusutan Peralatan Pemancar-Peralatan Pemancar UHF
1;3;07;01;06;022;Akumulasi Penyusutan Peralatan Pemancar-Peralatan Pemancar SHF
1;3;07;01;06;023;Akumulasi Penyusutan Peralatan Pemancar-Peralatan Antena MF/MW
1;3;07;01;06;024;Akumulasi Penyusutan Peralatan Pemancar-Peralatan Antena HF/SW
1;3;07;01;06;025;Akumulasi Penyusutan Peralatan Pemancar-Peralatan Antena VHF/FM
1;3;07;01;06;026;Akumulasi Penyusutan Peralatan Pemancar-Peralatan Antena UHF
1;3;07;01;06;027;Akumulasi Penyusutan Peralatan Pemancar-Peralatan Antena SHF/Parabola
1;3;07;01;06;028;Akumulasi Penyusutan Peralatan Pemancar-Peralatan Translator VHF/VHF
1;3;07;01;06;029;Akumulasi Penyusutan Peralatan Pemancar-Peralatan Translator UHF/UHF
1;3;07;01;06;030;Akumulasi Penyusutan Peralatan Pemancar-Peralatan Translator VHF/UHF
1;3;07;01;06;031;Akumulasi Penyusutan Peralatan Pemancar-Peralatan Translator UHF/VHF
1;3;07;01;06;032;Akumulasi Penyusutan Peralatan Pemancar-Peralatan Microwave FPU
1;3;07;01;06;033;Akumulasi Penyusutan Peralatan Pemancar-Peralatan Microwave Terestrial
1;3;07;01;06;034;Akumulasi Penyusutan Peralatan Pemancar-Peralatan Microwave TVRO
1;3;07;01;06;035;Akumulasi Penyusutan Peralatan Pemancar-Peralatan Dummy Load
1;3;07;01;06;036;Akumulasi Penyusutan Peralatan Pemancar-Switcher Antena
1;3;07;01;06;037;Akumulasi Penyusutan Peralatan Pemancar-Switcher/Menara Antena
1;3;07;01;06;044;Akumulasi Penyusutan Peralatan Pemancar-Peralatan Antena Pemancar MF+HF
1;3;07;01;06;045;Akumulasi Penyusutan Peralatan Pemancar-Peralatan Penerima
1;3;07;01;06;046;Akumulasi Penyusutan Peralatan Pemancar-Peralatan Pemancar dan Penerima LF
1;3;07;01;06;047;Akumulasi Penyusutan Peralatan Pemancar-Peralatan Pemancar dan Penerima MF
1;3;07;01;06;048;Akumulasi Penyusutan Peralatan Pemancar-Peralatan Pemancar dan Penerima HF
1;3;07;01;06;049;Akumulasi Penyusutan Peralatan Pemancar-Peralatan Pemancar dan Penerima MF+HF
1;3;07;01;06;050;Akumulasi Penyusutan Peralatan Pemancar-Peralatan Pemancar dan Penerima VHF
1;3;07;01;06;051;Akumulasi Penyusutan Peralatan Pemancar-Peralatan Pemancar dan Penerima UHF
1;3;07;01;06;052;Akumulasi Penyusutan Peralatan Pemancar-Peralatan Pemancar dan Penerima SHF
1;3;07;01;06;053;Akumulasi Penyusutan Peralatan Pemancar-Peralatan Antena Pemancar dan Penerima LF
1;3;07;01;06;054;Akumulasi Penyusutan Peralatan Pemancar-Peralatan Antena Pemancar dan Penerima MF
1;3;07;01;06;055;Akumulasi Penyusutan Peralatan Pemancar-Peralatan Antena Pemancar dan Penerima HF
1;3;07;01;06;056;"Akumulasi Penyusutan Peralatan Pemancar-Peralatan Antena Pemancar dan Penerima
MF+HF"
1;3;07;01;06;057;Akumulasi Penyusutan Peralatan Pemancar-Peralatan Antena Pemancar dan Penerima VHF
1;3;07;01;06;058;Akumulasi Penyusutan Peralatan Pemancar-Peralatan Antena Pemancar dan Penerima UHF
1;3;07;01;06;059;Akumulasi Penyusutan Peralatan Pemancar-Peralatan Antena Pemancar dan Penerima SHF
1;3;07;01;06;060;"Akumulasi Penyusutan Peralatan Pemancar-Peralatan Penerima Cuaca Citra Satelit Resolusi
Rendah"
1;3;07;01;06;061;"Akumulasi Penyusutan Peralatan Pemancar-Peralatan Penerima Cuaca Citra Satelit Resolusi
Tinggi"
1;3;07;01;06;062;"Akumulasi Penyusutan Peralatan Pemancar-Peralatan Penerima dan Pengirim Gambar ke
Permukaan"
1;3;07;01;06;063;Akumulasi Penyusutan Peralatan Pemancar-Peralatan Perlengkapan Radio
1;3;07;01;06;064;Akumulasi Penyusutan Peralatan Pemancar-Sumber Tenaga
1;3;07;01;06;065;Akumulasi Penyusutan Peralatan Pemancar-Peralatan Pemancar Lainnya
1;3;07;01;06;066;"Akumulasi Penyusutan Peralatan Komunikasi
Navigasi-Peralatan Komunikasi Navigasi
Instrumen Landing System"
1;3;07;01;06;067;"Akumulasi Penyusutan Peralatan Komunikasi
Navigasi-Very High Frequence Omni Range (VOR)"
1;3;07;01;06;068;"Akumulasi Penyusutan Peralatan Komunikasi
Navigasi-Distance Measuring Equipment (DME)"
1;3;07;01;07;007;"Akumulasi Penyusutan Alat Kedokteran-Alat
Kedokteran Mata"
1;3;07;01;07;008;"Akumulasi Penyusutan Alat Kedokteran-Alat
Kedokteran Bagian Penyakit Dalam"
1;3;07;01;07;009;"Akumulasi Penyusutan Alat Kedokteran-Alat
Kedokteran Kamar Jenazah/Mortuary"
1;3;07;01;07;010;"Akumulasi Penyusutan Alat Kedokteran-Alat
Kedokteran Anak"
1;3;07;01;07;011;"Akumulasi Penyusutan Alat Kedokteran-Alat
Kedokteran Poliklinik"
1;3;07;01;07;012;"Akumulasi Penyusutan Alat Kedokteran-Alat
Kesehatan Rehabilitasi Medis"
1;3;07;01;07;013;"Akumulasi Penyusutan Alat Kedokteran-Alat
Kedokteran Neurologi (Saraf)"
1;3;07;01;07;014;"Akumulasi Penyusutan Alat Kedokteran-Alat
Kedokteran Jantung"
1;3;07;01;07;015;"Akumulasi Penyusutan Alat Kedokteran-Alat
Kedokteran Radiodiagnostic"
1;3;07;01;07;016;"Akumulasi Penyusutan Alat Kedokteran-Alat
Kedokteran Patalogi Anatomy"
1;3;07;01;07;017;"Akumulasi Penyusutan Alat Kedokteran-Alat
Kedokteran Transfusi Darah"
1;3;07;01;07;030;Akumulasi Penyusutan Alat Kesehatan Umum-Alat Kesehatan Matra Laut
1;3;07;01;07;031;Akumulasi Penyusutan Alat Kesehatan Umum-Alat Kesehatan Matra Udara
1;3;07;01;07;032;Akumulasi Penyusutan Alat Kesehatan Umum-Alat Kesehatan Kepolisian
1;3;07;01;07;033;Akumulasi Penyusutan Alat Kesehatan Umum-Alat Kesehatan Olahraga
1;3;07;01;07;034;Akumulasi Penyusutan Alat Kesehatan Umum-Alat Kesehatan Umum Lainnya
1;3;07;01;08;006;Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Bahan Bangunan Konstruksi
1;3;07;01;08;007;Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Aspal, Cat, dan Kimia
1;3;07;01;08;008;Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Mekanika Tanah dan Batuan
1;3;07;01;08;009;Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Cocok Tanam
1;3;07;01;08;010;Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Logam, Mesin, dan Listrik
1;3;07;01;08;011;Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Umum
1;3;07;01;08;012;Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Mikrobiologi
1;3;07;01;08;013;Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Kimia
1;3;07;01;08;014;Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Patologi
1;3;07;01;08;015;Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Immunologi
1;3;07;01;08;016;Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Hematologi
1;3;07;01;08;017;Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Film
1;3;07;01;08;018;Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Makanan
1;3;07;01;08;019;Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Farmasi
1;3;07;01;08;020;Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Fisika
1;3;07;01;08;021;Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Hidrodinamika
1;3;07;01;08;022;Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Klimatologi
1;3;07;01;08;023;Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Proses Peleburan
1;3;07;01;08;024;Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Pasir
1;3;07;01;08;025;Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Proses Pembuatan Cekatan
1;3;07;01;08;026;Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Pembuatan Pola
1;3;07;01;08;027;Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Metalografi
1;3;07;01;08;028;Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Proses Pengelasan
1;3;07;01;08;029;Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Uji Proses Pengelasan
1;3;07;01;08;030;Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Proses Pembuatan Logam
1;3;07;01;08;031;Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Metrologi
1;3;07;01;08;032;Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Pelapisan Logam
1;3;07;01;08;033;Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Proses Pengolahan Panas
1;3;07;01;08;034;Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Proses Teknologi Tekstil
1;3;07;01;08;035;Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Uji Tekstil
1;3;07;01;08;036;Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Proses Teknologi Keramik
1;3;07;01;08;037;"Akumulasi Penyusutan Unit Alat Laboratorium-Alat Proses Teknologi Kulit, Karet, Laboratorium
dan Plastik"
1;3;07;01;08;038;Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Uji Kulit, Karet, dan Plastik
1;3;07;01;08;039;Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Uji Keramik
1;3;07;01;08;040;Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Proses Teknologi Selulosa
1;3;07;01;08;041;Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Pertanian
1;3;07;01;08;042;Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Elektronika dan Daya
1;3;07;01;08;043;Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Energi Surya
1;3;07;01;08;044;"Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Konversi Batubara dan
Biomas"
1;3;07;01;08;045;Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Oseanografi
1;3;07;01;08;046;Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Lingkungan Perairan
1;3;07;01;08;047;Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Biologi Perairan
1;3;07;01;08;048;Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Biologi
1;3;07;01;08;049;Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Geofisika
1;3;07;01;08;050;Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Tambang
1;3;07;01;08;051;Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Proses/Teknik Kimia
1;3;07;01;08;052;Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Proses Industri
1;3;07;01;08;053;Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Kesehatan Kerja
1;3;07;01;08;054;Akumulasi Penyusutan Unit Alat Laboratorium-Laboratorium Kearsipan
1;3;07;01;08;055;Akumulasi Penyusutan Unit Alat Laboratorium-Laboratorium Hematologi dan Urinalisis
1;3;07;01;08;056;Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Lain
1;3;07;01;08;057;Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Hermodinamika Motor dan
1;3;07;01;08;058;Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Pendidikan
1;3;07;01;08;059;Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Teknologi Proses Enzim
1;3;07;01;08;060;Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Teknik Pantai
1;3;07;01;08;061;Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Sumber Daya dan Energi
1;3;07;01;08;062;Akumulasi Penyusutan Unit Alat Laboratorium-Alat Laboratorium Populasi
1;3;07;01;08;063;Akumulasi Penyusutan Unit Alat Laboratorium-Pengukur Gelombang
1;3;07;01;08;064;Akumulasi Penyusutan Unit Alat Laboratorium-Unit Alat Laboratorium Lainnya
1;3;07;01;08;065;"Akumulasi Penyusutan Unit Alat Laboratorium
Kimia Nuklir-Analytical Instrument"
1;3;07;01;08;066;"Akumulasi Penyusutan Unit Alat Laboratorium
Kimia Nuklir-Instrument Probe/Sensor"
1;3;07;01;08;067;"Akumulasi Penyusutan Unit Alat Laboratorium
Kimia Nuklir-General Laboratory Tool"
1;3;07;01;08;068;"Akumulasi Penyusutan Unit Alat Laboratorium
Kimia Nuklir-Glassware Plastic/Utensils"
1;3;07;01;08;069;"Akumulasi Penyusutan Unit Alat Laboratorium
Kimia Nuklir-Laboratory Safety Equipment"
1;3;07;01;08;070;"Akumulasi Penyusutan Unit Alat Laboratorium
Kimia Alat Kimia Nuklir-Unit Laboratorium
Nuklir Lainnya"
1;3;07;01;08;071;"Akumulasi Penyusutan Alat Peraga Praktik
Sekolah-Alat Peraga Praktik Bidang Sekolah
Studi:Bahasa Indonesia"
1;3;07;01;08;072;"Akumulasi Penyusutan Alat Peraga Praktik
Sekolah-Alat Peraga Praktik Bidang Sekolah
Studi:Matematika"
1;3;07;01;08;073;"Akumulasi Penyusutan Alat Peraga Praktik
Sekolah-Alat Peraga Praktik Bidang Sekolah
Studi:IPA Dasar"
1;3;07;01;08;074;"Akumulasi Penyusutan Alat Peraga Praktik
Sekolah-Alat Peraga Praktik Bidang Sekolah
Studi:IPA Lanjutan"
1;3;07;01;08;075;"Akumulasi Penyusutan Alat Peraga Praktik
Sekolah-Alat Peraga Praktik Bidang Sekolah
Studi:IPA Menengah"
1;3;07;01;08;076;"Akumulasi Penyusutan Alat Peraga Praktik
Sekolah-Alat Peraga Praktik Bidang Sekolah
Studi:IPA Atas"
1;3;07;01;08;077;"Akumulasi Penyusutan Alat Peraga Praktik
Sekolah-Alat Peraga Praktik Sekolah Bidang
Studi:IPS"
1;3;07;01;08;078;"Akumulasi Penyusutan Alat Peraga Praktik
Sekolah-Alat Peraga Praktik Sekolah Bidang
Studi:Agama"
1;3;07;01;08;079;"Akumulasi Penyusutan Alat Peraga Praktik
Sekolah-Alat Peraga Praktik Sekolah Bidang
Studi:Keterampilan"
1;3;07;01;08;080;"Akumulasi Penyusutan Alat Peraga Praktik
Sekolah-Alat Peraga Praktik Bidang Sekolah
Studi:Kesenian"
1;3;07;01;08;081;"Akumulasi Penyusutan Alat Peraga Praktik
Sekolah-Alat Peraga Praktik Bidang Sekolah
Studi:Olahraga"
1;3;07;01;08;082;"Akumulasi Penyusutan Alat Peraga Praktik
Sekolah-Alat Peraga Praktik Bidang Sekolah
Studi:PKN"
1;3;07;01;08;083;"Akumulasi Penyusutan Alat Peraga Praktik
Sekolah-Alat Peraga Luar Biasa Netra, (Tuna
Terapi Fisik, Tuna Daksa, dan Tuna Rungu)"
1;3;07;01;08;084;"Akumulasi Penyusutan Alat Peraga Praktik
Sekolah-Alat Peraga Kejuruan"
1;3;07;01;08;085;"Akumulasi Penyusutan Alat Peraga Praktik
Sekolah-Alat Peraga PAUD/TK"
1;3;07;01;08;086;"Akumulasi Penyusutan Alat Peraga Praktik
Sekolah-Alat Peraga Praktik Sekolah Lainnya"
1;3;07;01;08;087;"Akumulasi Penyusutan Alat Laboratorium Fisika
Nuklir/Elektronika-Radiation Detector"
1;3;07;01;08;088;"Akumulasi Penyusutan Alat Laboratorium Fisika
Nuklir/Elektronika-Modular Counting and
Scientific Electronic"
1;3;07;01;08;089;"Akumulasi Penyusutan Alat Laboratorium Fisika
Nuklir/Elektronika-Assembly/Counting System"
1;3;07;01;08;090;"Akumulasi Penyusutan Alat Laboratorium Fisika
Nuklir/Elektronika-Recorder Display"
1;3;07;01;08;091;"Akumulasi Penyusutan Alat Laboratorium Fisika
Nuklir/Elektronika-System/Power Supply"
1;3;07;01;08;092;"Akumulasi Penyusutan Alat Laboratorium Fisika
Nuklir/Elektronika-Measuring/Testing Device"
1;3;07;01;08;093;"Akumulasi Penyusutan Alat Laboratorium Fisika
Nuklir/Elektronika-Opto Electronics"
1;3;07;01;08;094;"Akumulasi Penyusutan Alat Laboratorium Fisika
Nuklir/Elektronika-Accelerator"
1;3;07;01;08;095;"Akumulasi Penyusutan Alat Laboratorium Fisika
Nuklir/Elektronika-Reactor Experimental System"
1;3;07;01;08;096;"Akumulasi Penyusutan Alat Laboratorium Fisika
Nuklir/Elektronika-Alat Laboratorium Fisika
Nuklir/Elektronika Lainnya"
1;3;07;01;08;097;"Akumulasi Penyusutan Alat Proteksi
Radiasi/Proteksi Lingkungan-Alat Ukur Fisika
Kesehatan"
1;3;07;01;08;098;"Akumulasi Penyusutan Alat Proteksi
Radiasi/Proteksi Lingkungan-Alat Kesehatan
Kerja"
1;3;07;01;08;099;"Akumulasi Penyusutan Alat Proteksi
Radiasi/Proteksi Lingkungan-Proteksi
Lingkungan"
1;3;07;01;08;100;"Akumulasi Penyusutan Alat Proteksi
Radiasi/Proteksi Lingkungan-Meteorological
Equipment"
1;3;07;01;08;101;"Akumulasi Penyusutan Alat Proteksi
Radiasi/Proteksi Lingkungan-Sumber Radiasi"
1;3;07;01;08;102;"Akumulasi Penyusutan Alat Proteksi
Radiasi/Proteksi Lingkungan-Alat Proteksi
Radiasi/Proteksi Lingkungan Lainnya"
1;3;07;01;08;103;"Akumulasi Penyusutan Radiation Application and
Non Testing Laboratory-Radiation Destructive
Application Equipment"
1;3;07;01;08;104;"Akumulasi Penyusutan Radiation Application and
Non Testing Laboratory-Non Destructive
Destructive Test (NDT) Device"
1;3;07;01;08;105;"Akumulasi Penyusutan Radiation Application and
Non Destructive Testing Laboratory-Peralatan
Hidrologi"
1;3;07;01;08;106;"Akumulasi Penyusutan Radiation Application and
Non Destructive Testing Laboratory-Radiation
Application And Non Destructive Testing
Laboratory Lainnya"
1;3;07;01;08;107;"Akumulasi Penyusutan Alat Laboratorium
Lingkungan Hidup-Alat Kualitas Laboratorium
Air dan Tanah"
1;3;07;01;08;108;"Akumulasi Penyusutan Alat Laboratorium
Lingkungan Hidup-Alat Laboratorium Kualitas
Udara"
1;3;07;01;08;109;"Akumulasi Penyusutan Alat Laboratorium
Lingkungan Hidup-Alat Laboratorium Kebisingan"
1;3;07;01;08;110;"Akumulasi Penyusutan Alat Laboratorium
Lingkungan Hidup-Laboratorium Lingkungan"
1;3;07;01;08;111;"Akumulasi Penyusutan Alat Laboratorium
Lingkungan Hidup-Alat Laboratorium Penunjang"
1;3;07;01;08;112;"Akumulasi Penyusutan Alat Laboratorium
Lingkungan Hidup-Alat Laboratorium
Lingkungan Hidup Lainnya"
1;3;07;01;08;113;"Akumulasi Penyusutan Peralatan Laboratorium
Hydrodinamica-Towing Carriage"
1;3;07;01;08;114;Akumulasi
1;3;07;01;08;115;Akumulasi
1;3;07;01;08;116;Akumulasi
1;3;07;01;08;117;Akumulasi
1;3;07;01;08;118;Akumulasi
1;3;07;01;08;119;Akumulasi
1;3;07;01;08;120;"Akumulasi Penyusutan Peralatan Laboratorium
Hydrodinamica-Pemesinan:Propeller Model
Workshop"
1;3;07;01;08;121;"Akumulasi Penyusutan Peralatan Laboratorium
Hydrodinamica-Pemesinan:Mechanical Workshop"
1;3;07;01;08;122;"Akumulasi Penyusutan Peralatan Laboratorium
Hydrodinamica-Pemesinan:Precision Mechanical
Workshop"
1;3;07;01;08;123;"Akumulasi Penyusutan Peralatan Laboratorium
Hydrodinamica-Pemesinan:Painting Shop"
1;3;07;01;08;124;"Akumulasi Penyusutan Peralatan Laboratorium
Hydrodinamica-Pemesinan:Ship Model
Preparation Shop"
1;3;07;01;08;125;"Akumulasi Penyusutan Peralatan Laboratorium
Hydrodinamica-Pemesinan:Electrical Workshop"
1;3;07;01;08;126;"Akumulasi Penyusutan Peralatan Laboratorium
Hydrodinamica-MOB"
1;3;07;01;08;127;"Akumulasi Penyusutan Peralatan Laboratorium
Hydrodinamica-Photo and Film Equipment"
1;3;07;01;08;128;"Akumulasi Penyusutan Peralatan Laboratorium
Hydrodinamica-Peralatan Laboratorium
Hydrodinamica Lainnya"
1;3;07;01;08;129;"Akumulasi Penyusutan Alat Laboratorium
Standarisasi Kalibrasi dan Instrumentasi-Alat
Laboratorium Kalibrasi Elektromedik dan
Biomedik"
1;3;07;01;08;130;"Akumulasi Penyusutan Alat Laboratorium
Standarisasi Kalibrasi dan Instrumentasi-Alat
Laboratorium Standar dan Kalibrator"
1;3;07;01;08;131;"Akumulasi Penyusutan Alat Laboratorium
Standarisasi Kalibrasi dan Instrumentasi-Alat
Laboratorium Cahaya, Optik, dan Akustik"
1;3;07;01;08;132;"Akumulasi Penyusutan Alat Laboratorium
Standarisasi Kalibrasi dan Instrumentasi-Alat
Laboratorium Listrik dan Mekanik"
1;3;07;01;08;133;"Akumulasi Penyusutan Alat Laboratorium
Standarisasi Kalibrasi dan Instrumentasi-Alat
Laboratorium Tekanan dan Suhu"
1;3;07;01;08;134;"Akumulasi Penyusutan Alat Laboratorium
Standarisasi Kalibrasi dan Instrumentasi-Alat
Laboratorium Standarisasi Kalibrasi dan
Instrumentasi Lain"
1;3;07;01;08;135;"Akumulasi Penyusutan Alat Laboratorium
Standarisasi Kalibrasi dan Instrumentasi-Alat
Laboratorium Natius"
1;3;07;01;08;136;"Akumulasi Penyusutan Alat Laboratorium
Standarisasi Kalibrasi dan Instrumentasi-Alat
Laboratorium Elektronika dan Telekomunikasi
Pelayaran"
1;3;07;01;08;137;"Akumulasi Penyusutan Alat Laboratorium
Standarisasi Kalibrasi dan Instrumentasi-Alat
Laboratorium Sarana Bantu Navigasi Pelayaran"
1;3;07;01;08;138;"Akumulasi Penyusutan Alat Laboratorium
Standarisasi Kalibrasi dan Instrumentasi-Alat
Laboratorium Uji Perangkat"
1;3;07;01;08;139;"Akumulasi Penyusutan Alat Laboratorium
Standarisasi Kalibrasi dan Instrumentasi-Alat
Laboratorium Standarisasi Kalibrasi dan
Instrumentasi Lainnya"
1;3;07;01;10;;Akumulasi Penyusutan Komputer
1;3;07;01;10;001;"Akumulasi Penyusutan Komputer Unit-Komputer
Jaringan"
1;3;07;01;10;002;"Akumulasi
Computer"
1;3;07;01;10;005;Akumulasi
1;3;07;01;10;006;Akumulasi
1;3;07;01;11;005;Akumulasi Penyusutan Alat Eksplorasi Geofisika-Elektronik/Electric
1;3;07;01;11;006;Akumulasi Penyusutan Alat Eksplorasi Geofisika-Manual
1;3;07;01;11;007;Akumulasi Penyusutan Alat Eksplorasi Geofisika-Alat Eksplorasi Geofisika Lainnya
1;3;07;01;12;;Akumulasi Penyusutan Alat Pengeboran
1;3;07;01;12;001;Akumulasi Penyusutan Alat Pengeboran Mesin-Bor Mesin Tumbuk
1;3;07;01;12;002;Akumulasi Penyusutan Alat Pengeboran Mesin-Bor Mesin Putar
1;3;07;01;12;003;Akumulasi
1;3;07;01;12;004;"Akumulasi
Mesin-Bangka"
1;3;07;01;12;005;"Akumulasi
Mesin-Pantek"
